"","X","clicks_yn","AdvertiserId","UserId"
"5981573",5981573,2,12310026,1308028
"3896616",3896616,2,12671106,733987
"4425853",4425853,2,12692946,946457
"6425589",6425589,2,12578706,174031
"3641048",3641048,2,12671106,602956
"4417812",4417812,2,12692946,1163511
"2117685",2117685,2,12671106,957471
"7664065",7664065,2,12692946,1334702
"760866",760866,2,12489066,632140
"7121127",7121127,2,12489066,610933
"3068769",3068769,2,12671106,3995
"5960240",5960240,2,12671106,425118
"2728801",2728801,2,12578706,1661309
"4915682",4915682,2,12310026,1103925
"2330029",2330029,2,12671106,901905
"7554575",7554575,2,12671106,1624022
"6303995",6303995,2,12692946,819840
"2168778",2168778,2,12671106,405068
"764949",764949,2,12692946,379943
"6536875",6536875,2,12692946,395158
"10469",10469,2,12692946,224893
"131626",131626,2,12671106,252889
"5683640",5683640,2,12310026,1313208
"1346938",1346938,2,12671106,428705
"7711617",7711617,2,12310026,1280325
"2184899",2184899,2,12671106,1598998
"6444676",6444676,2,12310026,1323295
"6581730",6581730,2,12692946,413653
"4333259",4333259,2,12692946,62120
"5538026",5538026,2,12310026,341439
"731049",731049,2,12692946,612984
"6865815",6865815,2,12692946,1352766
"891822",891822,2,12578706,1426951
"5693581",5693581,2,12489066,1328423
"7229230",7229230,2,12489066,131269
"4297671",4297671,2,12692946,123976
"7424390",7424390,2,12671106,1140977
"1762729",1762729,2,12671106,578105
"6896822",6896822,2,12671106,1775863
"5437251",5437251,2,12578706,1036306
"1743981",1743981,2,12692946,558471
"2037599",2037599,2,12671106,734498
"2502371",2502371,2,12671106,608825
"5577430",5577430,2,12310026,1361927
"2294765",2294765,2,12671106,1568533
"5262933",5262933,2,12671106,1187757
"976914",976914,2,12578706,1256413
"1703",1703,2,12578706,167715
"5562567",5562567,2,12489066,1829579
"4395073",4395073,2,12692946,212990
"2328552",2328552,2,12671106,228634
"2185043",2185043,2,12671106,1292879
"5571926",5571926,2,12692946,1448926
"4536098",4536098,2,12671106,128260
"3151599",3151599,2,12671106,792051
"507135",507135,2,12692946,1291509
"881771",881771,2,12692946,1806082
"3516280",3516280,2,12671106,204807
"2230745",2230745,2,12671106,48292
"1038389",1038389,2,12692946,1227858
"266389",266389,2,12671106,752600
"2052226",2052226,2,12671106,1485032
"1659286",1659286,2,12671106,1388345
"6451585",6451585,2,12692946,1158721
"202285",202285,2,12671106,1554109
"3365309",3365309,2,12671106,789830
"2723070",2723070,2,12692946,1586862
"952875",952875,2,12692946,1143703
"1222806",1222806,2,12692946,1172768
"7790765",7790765,2,12489066,1080862
"2458269",2458269,2,12671106,322862
"5950394",5950394,2,12310026,551048
"7195663",7195663,2,12489066,539911
"1770220",1770220,2,12671106,385790
"393464",393464,2,12671106,217087
"1191046",1191046,2,12578706,200266
"2087115",2087115,2,12671106,895146
"7672315",7672315,2,12310026,728686
"206090",206090,2,12671106,1126845
"5134859",5134859,2,12671106,381178
"2654709",2654709,2,12671106,266828
"7377017",7377017,2,12692946,1186486
"4396695",4396695,2,12310026,1524816
"3757914",3757914,2,12671106,1715748
"3339228",3339228,2,12671106,1428905
"6486831",6486831,2,12692946,706112
"2637595",2637595,2,12692946,421158
"189666",189666,2,12310026,1286507
"4011870",4011870,2,12692946,1352222
"3574230",3574230,2,12671106,1303622
"2321805",2321805,2,12671106,1743843
"5699484",5699484,2,12310026,133841
"2661473",2661473,2,12578706,336843
"2406109",2406109,2,12671106,1561475
"1781826",1781826,2,12671106,1669556
"3528941",3528941,2,12671106,327974
"4829046",4829046,2,12578706,1165127
"6179076",6179076,2,12671106,898618
"7102355",7102355,2,12692946,1699410
"3330007",3330007,2,12671106,947972
"2500826",2500826,2,12671106,975381
"1017066",1017066,2,12310026,1101722
"2573408",2573408,2,12578706,1106031
"6706553",6706553,2,12692946,357341
"5091406",5091406,2,12671106,1239116
"1686204",1686204,2,12671106,1621525
"4226839",4226839,2,12671106,619461
"7736372",7736372,2,12692946,633403
"2763112",2763112,2,12692946,1844154
"6788389",6788389,2,12310026,1572423
"2887575",2887575,2,12671106,832156
"1159998",1159998,2,12310026,516584
"6666203",6666203,2,12692946,636282
"2781108",2781108,2,12671106,179759
"7467871",7467871,2,12671106,1693289
"7090893",7090893,2,12692946,1118018
"7521323",7521323,2,12671106,1687631
"1604247",1604247,2,12489066,1334397
"4140187",4140187,2,12489066,1402985
"1963519",1963519,2,12671106,131470
"6039776",6039776,2,12671106,1019064
"5833723",5833723,2,12671106,1466353
"1616719",1616719,2,12310026,1211814
"5376785",5376785,2,12692946,350747
"4094362",4094362,2,12489066,1503485
"5935220",5935220,2,12671106,496279
"1994569",1994569,2,12671106,892941
"4973281",4973281,2,12578706,1562186
"7185986",7185986,2,12692946,1013696
"1719532",1719532,2,12671106,1621361
"4223449",4223449,2,12310026,1690404
"5513884",5513884,2,12489066,419235
"5891148",5891148,2,12310026,1355344
"4187468",4187468,2,12310026,1087696
"1332021",1332021,2,12310026,1215554
"3544771",3544771,2,12671106,991344
"7141328",7141328,2,12671106,422137
"5198151",5198151,2,12671106,1872475
"5344909",5344909,2,12671106,1035635
"759865",759865,2,12489066,716316
"5638255",5638255,2,12489066,327025
"1262092",1262092,2,12692946,1244586
"5448635",5448635,2,12489066,1406067
"6132567",6132567,2,12489066,45743
"6476033",6476033,2,12310026,1473953
"4896971",4896971,2,12578706,608042
"2879683",2879683,2,12671106,122594
"7585414",7585414,2,12671106,569323
"5031482",5031482,2,12489066,348021
"4435579",4435579,2,12692946,359721
"5052280",5052280,2,12692946,145938
"137558",137558,2,12692946,1846220
"658413",658413,2,12310026,1246398
"4900051",4900051,2,12671106,1218177
"7022431",7022431,2,12671106,1364760
"3118255",3118255,2,12671106,477699
"6677212",6677212,2,12692946,215091
"184388",184388,2,12692946,872988
"6070621",6070621,2,12671106,1113715
"125574",125574,2,12489066,1747269
"2121226",2121226,2,12671106,368589
"7439646",7439646,2,12310026,46619
"1915909",1915909,2,12671106,18907
"1659035",1659035,2,12310026,1728712
"6787900",6787900,2,12310026,1258519
"943320",943320,2,12578706,1019751
"5745859",5745859,2,12310026,852222
"1116957",1116957,2,12489066,536417
"1098551",1098551,2,12692946,316982
"666087",666087,2,12578706,1048515
"1794222",1794222,2,12310026,436131
"2382104",2382104,2,12671106,791447
"3296926",3296926,2,12310026,990559
"6427503",6427503,2,12489066,518587
"4479037",4479037,2,12578706,903703
"3375143",3375143,2,12671106,483905
"1036074",1036074,2,12671106,1228404
"5859854",5859854,2,12692946,1674885
"244561",244561,2,12671106,1211053
"7727518",7727518,2,12310026,454353
"2352296",2352296,2,12671106,253926
"4973273",4973273,2,12671106,285801
"1258613",1258613,2,12692946,548025
"247789",247789,2,12671106,1836179
"7538455",7538455,2,12671106,120853
"2304828",2304828,2,12671106,1530297
"3967440",3967440,2,12671106,1204659
"6395102",6395102,2,12578706,1693438
"7342153",7342153,2,12310026,420119
"6327201",6327201,2,12671106,1098394
"1925418",1925418,2,12671106,25480
"1629955",1629955,2,12692946,1841214
"1683845",1683845,2,12671106,1280770
"6303790",6303790,2,12671106,671163
"6193943",6193943,2,12671106,1095086
"7677222",7677222,2,12671106,437915
"1183656",1183656,2,12310026,604596
"5639550",5639550,2,12692946,1786364
"2196170",2196170,2,12671106,842213
"3821540",3821540,2,12310026,1257106
"267873",267873,2,12671106,1539795
"6676515",6676515,2,12671106,1759060
"5641828",5641828,2,12489066,532896
"5047334",5047334,2,12671106,1648803
"3501635",3501635,2,12671106,1497049
"4044469",4044469,2,12489066,875349
"3951702",3951702,2,12671106,1760578
"5342552",5342552,2,12671106,1073898
"3509867",3509867,2,12671106,324480
"3573519",3573519,2,12578706,193531
"4670993",4670993,2,12671106,951257
"1211738",1211738,2,12671106,770973
"7051439",7051439,2,12692946,360307
"7715122",7715122,2,12578706,1374219
"4143096",4143096,2,12578706,894126
"5053401",5053401,2,12489066,94480
"3952857",3952857,2,12671106,476582
"5703419",5703419,2,12692946,1167477
"2501541",2501541,2,12671106,1651887
"3769846",3769846,2,12671106,825727
"7151305",7151305,2,12578706,702637
"406224",406224,2,12671106,1405803
"1220126",1220126,2,12489066,1537136
"2890109",2890109,2,12578706,1800608
"6072942",6072942,2,12671106,350636
"560687",560687,2,12671106,196608
"595244",595244,2,12310026,481816
"1256258",1256258,2,12489066,1060776
"2030252",2030252,2,12671106,1794927
"4053367",4053367,2,12692946,1292864
"2908645",2908645,2,12671106,1841549
"318838",318838,2,12671106,1154215
"4106464",4106464,2,12489066,838350
"5548548",5548548,2,12310026,555184
"960090",960090,2,12578706,1858839
"7129601",7129601,2,12310026,1106913
"4616221",4616221,2,12578706,239411
"45753",45753,2,12692946,1865536
"7627643",7627643,2,12310026,1675989
"1335111",1335111,2,12489066,1524328
"4560345",4560345,2,12671106,499506
"3297573",3297573,2,12671106,58396
"7784282",7784282,2,12310026,762742
"6071085",6071085,2,12671106,1051600
"6320946",6320946,2,12578706,1828622
"5672212",5672212,2,12692946,1002869
"1559826",1559826,2,12671106,1698255
"3706275",3706275,2,12671106,34050
"7310274",7310274,2,12671106,314284
"3528399",3528399,2,12671106,706112
"5406080",5406080,2,12671106,622231
"4790642",4790642,2,12692946,1759807
"1248672",1248672,2,12671106,1629223
"5566232",5566232,2,12692946,711308
"2115806",2115806,2,12671106,658515
"7722266",7722266,2,12671106,1811174
"1296506",1296506,2,12671106,468405
"4917986",4917986,2,12310026,1107481
"4136586",4136586,2,12692946,1827137
"7760223",7760223,2,12489066,13468
"7451777",7451777,2,12692946,497877
"5871993",5871993,2,12692946,547661
"7675295",7675295,2,12310026,1568090
"173508",173508,2,12310026,780613
"5064211",5064211,2,12310026,1711681
"3543618",3543618,2,12671106,1448306
"5261636",5261636,2,12692946,1092116
"4361063",4361063,2,12692946,1270751
"469092",469092,2,12671106,685089
"2650325",2650325,2,12671106,1555505
"1485381",1485381,2,12578706,843762
"3718601",3718601,2,12671106,18822
"5030433",5030433,2,12310026,49602
"2672416",2672416,2,12671106,623347
"6595766",6595766,2,12692946,1285626
"5869594",5869594,2,12692946,668584
"2511828",2511828,2,12671106,506734
"798026",798026,2,12310026,1400825
"4495041",4495041,2,12489066,208572
"3379267",3379267,2,12671106,276993
"6702180",6702180,2,12671106,364037
"342401",342401,2,12671106,656522
"2478693",2478693,2,12671106,1622854
"7514632",7514632,2,12671106,819442
"7668485",7668485,2,12310026,1620694
"1233031",1233031,2,12692946,844030
"7319937",7319937,2,12310026,1847449
"1603893",1603893,2,12578706,631407
"104286",104286,2,12310026,1661543
"6802190",6802190,2,12310026,911938
"74194",74194,2,12692946,1013079
"6277512",6277512,2,12310026,1268504
"7716615",7716615,2,12671106,1650489
"1327178",1327178,2,12692946,161521
"2168117",2168117,2,12671106,856515
"6727052",6727052,2,12692946,1866305
"6729783",6729783,2,12692946,630571
"4517627",4517627,2,12310026,1614252
"141103",141103,2,12310026,1291535
"6703677",6703677,2,12310026,26753
"4243303",4243303,2,12489066,1627697
"6299738",6299738,2,12671106,94884
"6538285",6538285,2,12489066,42699
"3206831",3206831,2,12671106,964429
"2991582",2991582,2,12671106,1489615
"2904345",2904345,2,12671106,178115
"4438329",4438329,2,12692946,206924
"6296303",6296303,2,12310026,338488
"3296499",3296499,2,12671106,1545070
"5671353",5671353,2,12310026,1772289
"3159011",3159011,2,12671106,1027434
"7078694",7078694,2,12692946,1170670
"6041307",6041307,2,12671106,1771567
"5130752",5130752,2,12489066,889183
"5955548",5955548,2,12671106,1416979
"870295",870295,2,12692946,45656
"6647369",6647369,2,12578706,396877
"6827128",6827128,2,12310026,1524122
"7239484",7239484,2,12671106,1690652
"3629104",3629104,2,12671106,529524
"6951231",6951231,2,12671106,1343368
"2363757",2363757,2,12671106,974602
"3989896",3989896,2,12671106,786015
"7250699",7250699,2,12310026,1162812
"6260360",6260360,2,12310026,982621
"4050601",4050601,2,12310026,370289
"1403730",1403730,2,12489066,1808351
"1375354",1375354,2,12692946,476858
"6059333",6059333,2,12692946,1850712
"7581911",7581911,2,12489066,1227305
"6196612",6196612,2,12578706,1863894
"6661902",6661902,2,12671106,1515374
"7754715",7754715,2,12692946,675146
"3630719",3630719,2,12671106,1027004
"2970384",2970384,2,12671106,1004393
"7168168",7168168,2,12310026,1517015
"662781",662781,2,12489066,350495
"2138672",2138672,2,12671106,522790
"7685091",7685091,2,12578706,1386034
"5402083",5402083,2,12489066,1098703
"1504050",1504050,2,12671106,357741
"4454320",4454320,2,12310026,958517
"5740082",5740082,2,12692946,364251
"2517198",2517198,2,12671106,1039684
"508592",508592,2,12692946,1747511
"2600805",2600805,2,12671106,1097616
"3079620",3079620,2,12671106,1533499
"4556270",4556270,2,12578706,928584
"4471407",4471407,2,12310026,578467
"1334911",1334911,2,12489066,960987
"73574",73574,2,12692946,443148
"4921991",4921991,2,12489066,878566
"3329810",3329810,2,12310026,886951
"797946",797946,2,12692946,1819486
"3887235",3887235,2,12671106,1675437
"1398724",1398724,2,12489066,855834
"2957160",2957160,2,12671106,1779781
"2342402",2342402,2,12671106,1564660
"2565519",2565519,2,12310026,1737892
"3624647",3624647,2,12671106,511504
"233126",233126,2,12671106,113340
"2192970",2192970,2,12671106,851359
"7300340",7300340,2,12692946,1427653
"4626971",4626971,2,12692946,443530
"4382272",4382272,2,12671106,510500
"5235285",5235285,2,12671106,276065
"5646658",5646658,2,12489066,670412
"4957377",4957377,2,12310026,1364110
"6178736",6178736,2,12578706,538177
"2502443",2502443,2,12578706,1785841
"2674736",2674736,2,12692946,1104005
"4299068",4299068,2,12489066,600038
"5230949",5230949,2,12671106,1493966
"7736700",7736700,2,12692946,1362429
"7495846",7495846,2,12671106,788756
"7502079",7502079,2,12671106,410507
"7060433",7060433,2,12692946,1009511
"3586484",3586484,2,12671106,294118
"6438837",6438837,2,12310026,208323
"851920",851920,2,12671106,638390
"4175205",4175205,2,12671106,1852542
"3836262",3836262,2,12671106,1265170
"3556213",3556213,2,12310026,1612963
"4944373",4944373,2,12310026,353024
"3711859",3711859,2,12671106,1444560
"3512020",3512020,2,12671106,1656355
"6459219",6459219,2,12578706,1103130
"4030369",4030369,2,12692946,701117
"4861314",4861314,2,12671106,374547
"445394",445394,2,12692946,713342
"1668222",1668222,2,12671106,1418848
"1182918",1182918,2,12310026,1458798
"3097354",3097354,2,12671106,977784
"5518427",5518427,2,12692946,58276
"3388933",3388933,2,12671106,223029
"609214",609214,2,12578706,212427
"4787138",4787138,2,12489066,1602378
"101829",101829,2,12310026,1493719
"2506742",2506742,2,12671106,555517
"4797473",4797473,2,12489066,196143
"3037694",3037694,2,12671106,484445
"3467926",3467926,2,12671106,1861767
"2071440",2071440,2,12671106,1673731
"3070488",3070488,2,12671106,1325256
"2881958",2881958,2,12310026,927599
"94531",94531,2,12671106,1802891
"5251117",5251117,2,12692946,1477567
"5493163",5493163,2,12489066,772796
"5793503",5793503,2,12310026,20667
"7289073",7289073,2,12578706,475816
"6002453",6002453,2,12578706,1671484
"3473576",3473576,2,12671106,1680469
"2213123",2213123,2,12671106,1770496
"5548107",5548107,2,12310026,631881
"6522903",6522903,2,12692946,1790068
"3844557",3844557,2,12671106,1470216
"5955796",5955796,2,12671106,280055
"84325",84325,2,12671106,305427
"3491908",3491908,2,12671106,1377772
"2440635",2440635,2,12578706,1453921
"1146686",1146686,2,12489066,171462
"2002160",2002160,2,12671106,1596400
"3441898",3441898,2,12671106,115493
"5149888",5149888,2,12671106,88517
"4150531",4150531,2,12692946,625295
"7492768",7492768,2,12671106,1847413
"1010796",1010796,2,12310026,1749784
"7634215",7634215,2,12692946,493474
"7207108",7207108,2,12578706,301787
"4412082",4412082,2,12692946,1244612
"1839292",1839292,2,12578706,1140887
"5476437",5476437,2,12692946,3802
"953297",953297,2,12692946,191617
"791149",791149,2,12692946,695201
"1599741",1599741,2,12578706,503738
"3396960",3396960,2,12671106,181044
"6151987",6151987,2,12489066,967626
"5080077",5080077,2,12671106,1049965
"1757200",1757200,2,12310026,994906
"1441177",1441177,2,12310026,1035676
"1682932",1682932,2,12310026,304595
"7482762",7482762,2,12671106,92331
"20792",20792,2,12310026,5862
"1522489",1522489,2,12692946,165731
"931480",931480,2,12692946,956201
"223399",223399,2,12671106,1869945
"7016613",7016613,2,12671106,1259507
"4204416",4204416,2,12692946,1359843
"6906010",6906010,2,12671106,238040
"2537140",2537140,2,12692946,1817099
"889806",889806,2,12578706,109547
"873591",873591,2,12310026,1033227
"7280148",7280148,2,12692946,1655685
"691202",691202,2,12671106,904229
"2945117",2945117,2,12671106,130842
"3706289",3706289,2,12671106,1290370
"5597687",5597687,2,12671106,630406
"4241202",4241202,2,12489066,844003
"2622395",2622395,2,12692946,1123282
"3528683",3528683,2,12310026,1180278
"7533240",7533240,2,12671106,91214
"2136873",2136873,2,12671106,775919
"3620040",3620040,2,12671106,358677
"5936563",5936563,2,12578706,1677989
"4162385",4162385,2,12671106,205105
"6780159",6780159,2,12692946,1147453
"1892360",1892360,2,12671106,1354374
"3849763",3849763,2,12671106,1116512
"4526232",4526232,2,12489066,1058169
"1775514",1775514,2,12671106,1342963
"2999709",2999709,2,12692946,701006
"1460432",1460432,2,12692946,1185097
"1156122",1156122,2,12692946,1440379
"2075874",2075874,2,12671106,1348852
"5965381",5965381,2,12489066,809747
"5368585",5368585,2,12692946,1356510
"4496006",4496006,2,12310026,707496
"2699711",2699711,2,12692946,798310
"585083",585083,2,12489066,868873
"3233371",3233371,2,12671106,1298973
"6794049",6794049,2,12489066,166517
"6413036",6413036,2,12310026,274123
"2688431",2688431,2,12692946,443756
"4739798",4739798,2,12692946,994834
"1970484",1970484,2,12671106,299383
"5112834",5112834,2,12310026,1035179
"6394892",6394892,2,12692946,575877
"5969084",5969084,2,12671106,228668
"6583578",6583578,2,12489066,1622568
"1093504",1093504,2,12692946,289073
"7413864",7413864,2,12671106,461489
"7068100",7068100,2,12671106,1620234
"3866998",3866998,2,12310026,733953
"16765",16765,2,12310026,1344637
"7273107",7273107,2,12671106,1427482
"5141319",5141319,2,12310026,1430854
"1682274",1682274,2,12310026,1536310
"3971944",3971944,2,12671106,1197046
"4130486",4130486,2,12671106,773919
"3544830",3544830,2,12671106,801300
"6554705",6554705,2,12310026,1774574
"80985",80985,2,12692946,1290981
"4452740",4452740,2,12489066,91308
"4254188",4254188,2,12692946,808708
"3846220",3846220,2,12671106,1270860
"7780882",7780882,2,12692946,811910
"7738962",7738962,2,12692946,765982
"6061651",6061651,2,12671106,1085577
"695366",695366,2,12310026,1071690
"4182726",4182726,2,12692946,1227159
"2391805",2391805,2,12671106,1868448
"3243649",3243649,2,12671106,1106648
"1227351",1227351,2,12692946,788184
"5387571",5387571,2,12578706,1121647
"1141716",1141716,2,12671106,292712
"2477635",2477635,2,12671106,19124
"753860",753860,2,12489066,655782
"1485063",1485063,2,12692946,1306610
"6489403",6489403,2,12692946,561356
"3195353",3195353,2,12671106,1837939
"6637004",6637004,2,12578706,1310862
"6087089",6087089,2,12671106,862107
"2316752",2316752,2,12671106,537931
"3119781",3119781,2,12671106,1607394
"7398307",7398307,2,12310026,1321856
"4685559",4685559,2,12692946,153671
"2017548",2017548,2,12671106,1621902
"3800400",3800400,2,12671106,1434426
"2523531",2523531,2,12671106,1500287
"1853395",1853395,2,12671106,1541353
"4041665",4041665,2,12671106,699857
"1482715",1482715,2,12310026,1703208
"5810101",5810101,2,12671106,854785
"7733512",7733512,2,12692946,1675094
"2467080",2467080,2,12671106,1144808
"7447504",7447504,2,12489066,16157
"2331581",2331581,2,12671106,1136407
"5751440",5751440,2,12671106,252643
"5983575",5983575,2,12310026,846569
"5737364",5737364,2,12489066,1774681
"2423541",2423541,2,12671106,1836435
"7636454",7636454,2,12671106,653176
"5692936",5692936,2,12489066,18659
"4478253",4478253,2,12578706,595364
"3070049",3070049,2,12671106,359382
"6536067",6536067,2,12489066,576477
"2085386",2085386,2,12671106,1414433
"2917872",2917872,2,12671106,1166910
"2595025",2595025,2,12310026,685908
"1140969",1140969,2,12671106,1176701
"2751136",2751136,2,12692946,7086
"7387877",7387877,2,12489066,30432
"6309158",6309158,2,12310026,929349
"6691593",6691593,2,12489066,319310
"2422117",2422117,2,12310026,199982
"5942482",5942482,2,12310026,1521062
"5488496",5488496,2,12692946,1649991
"4252778",4252778,2,12692946,973268
"6003902",6003902,2,12578706,1822957
"817005",817005,2,12692946,240269
"4845348",4845348,2,12671106,746275
"1632446",1632446,2,12692946,1460000
"3599701",3599701,2,12671106,32518
"5885280",5885280,2,12692946,1817198
"5527744",5527744,2,12489066,387697
"7442891",7442891,2,12692946,1516751
"4792577",4792577,2,12310026,1373100
"4700095",4700095,2,12692946,1043885
"2976564",2976564,2,12671106,1009480
"6363855",6363855,2,12692946,459921
"2047506",2047506,2,12671106,612177
"7410570",7410570,2,12692946,1064753
"4832154",4832154,2,12671106,1648762
"2710240",2710240,2,12310026,1051502
"5419831",5419831,2,12671106,1046568
"6766204",6766204,2,12489066,1534162
"6384921",6384921,2,12692946,876300
"2832027",2832027,2,12578706,1370836
"2180919",2180919,2,12671106,151458
"6255210",6255210,2,12310026,951528
"6863748",6863748,2,12578706,1183135
"1027211",1027211,2,12671106,1572806
"995463",995463,2,12671106,376155
"1742517",1742517,2,12578706,388148
"4424432",4424432,2,12489066,870390
"3424454",3424454,2,12671106,1423239
"2906266",2906266,2,12671106,564388
"7182354",7182354,2,12692946,1820607
"3549540",3549540,2,12671106,1590548
"2377147",2377147,2,12671106,797848
"4696978",4696978,2,12692946,1450187
"2638255",2638255,2,12692946,1483495
"3860430",3860430,2,12692946,1522867
"752708",752708,2,12692946,354039
"3353788",3353788,2,12671106,25484
"7025247",7025247,2,12692946,1014744
"4850211",4850211,2,12671106,160968
"819452",819452,2,12671106,162727
"1833064",1833064,2,12692946,1857511
"6149599",6149599,2,12692946,338889
"468454",468454,2,12671106,1633628
"5832306",5832306,2,12692946,1471497
"7561301",7561301,2,12671106,1192060
"401605",401605,2,12671106,680942
"5090075",5090075,2,12692946,1102776
"3182829",3182829,2,12671106,5947
"184268",184268,2,12578706,661657
"6767086",6767086,2,12578706,586863
"2509934",2509934,2,12671106,1273359
"6903561",6903561,2,12671106,755830
"5853776",5853776,2,12578706,277073
"5861643",5861643,2,12578706,1440194
"6764239",6764239,2,12692946,1642147
"6968908",6968908,2,12671106,1499636
"1442273",1442273,2,12310026,1635156
"274683",274683,2,12671106,1246398
"4418076",4418076,2,12310026,820795
"4653877",4653877,2,12671106,265024
"3245201",3245201,2,12671106,1188069
"2874918",2874918,2,12578706,385220
"6924976",6924976,2,12671106,1411036
"7343441",7343441,2,12310026,435221
"4299312",4299312,2,12671106,1383209
"7485937",7485937,2,12671106,1272328
"6154908",6154908,2,12578706,1791755
"3670077",3670077,2,12671106,549541
"5512621",5512621,2,12692946,674886
"831036",831036,2,12671106,296292
"3742261",3742261,2,12578706,1542048
"1880281",1880281,2,12671106,1469954
"2523377",2523377,2,12671106,1714087
"457103",457103,2,12671106,283120
"5653983",5653983,2,12489066,540706
"7305580",7305580,2,12671106,1027570
"4270879",4270879,2,12310026,534674
"710785",710785,2,12310026,644535
"6475950",6475950,2,12489066,1561319
"2835318",2835318,2,12310026,1375948
"3156385",3156385,2,12671106,333895
"5272120",5272120,2,12671106,576426
"407193",407193,2,12671106,300057
"1161337",1161337,2,12489066,29886
"4978633",4978633,2,12692946,1220288
"4204829",4204829,2,12310026,1404320
"3713988",3713988,2,12671106,257786
"3269199",3269199,2,12671106,1318917
"6937094",6937094,2,12671106,1401022
"5414189",5414189,2,12671106,249575
"4970731",4970731,2,12578706,758719
"1838136",1838136,2,12692946,968796
"6536812",6536812,2,12692946,479940
"5737622",5737622,2,12671106,683293
"3736300",3736300,2,12671106,1601859
"7506055",7506055,2,12671106,533633
"7360762",7360762,2,12489066,712401
"2990497",2990497,2,12671106,528616
"2771817",2771817,2,12692946,1404229
"3932141",3932141,2,12578706,458248
"4599288",4599288,2,12578706,676285
"4034193",4034193,2,12671106,204226
"2576399",2576399,2,12310026,1343523
"6284984",6284984,2,12578706,1569909
"4020120",4020120,2,12310026,422483
"1139053",1139053,2,12310026,1640938
"4576127",4576127,2,12692946,901758
"5161339",5161339,2,12671106,816239
"699080",699080,2,12671106,366967
"4114334",4114334,2,12692946,1160757
"3756416",3756416,2,12671106,1048436
"2295964",2295964,2,12310026,205623
"334932",334932,2,12671106,330574
"5462671",5462671,2,12692946,1609634
"513637",513637,2,12310026,183507
"6623960",6623960,2,12489066,479629
"242624",242624,2,12671106,1156294
"2185274",2185274,2,12671106,936827
"3087905",3087905,2,12671106,1773387
"1072404",1072404,2,12671106,756564
"1627528",1627528,2,12671106,1755821
"1648681",1648681,2,12671106,320000
"2052249",2052249,2,12671106,45139
"4115147",4115147,2,12671106,1583345
"745668",745668,2,12489066,251396
"2537761",2537761,2,12489066,1719681
"7442782",7442782,2,12578706,1445718
"7260233",7260233,2,12310026,519152
"1772355",1772355,2,12671106,630341
"4022514",4022514,2,12310026,1601216
"2471608",2471608,2,12671106,1473049
"2167980",2167980,2,12671106,1531177
"1601895",1601895,2,12578706,895460
"7192811",7192811,2,12578706,447724
"4089757",4089757,2,12671106,1477670
"2375222",2375222,2,12671106,662249
"2043792",2043792,2,12671106,1582430
"2856658",2856658,2,12310026,1169527
"5385724",5385724,2,12671106,592425
"3002125",3002125,2,12578706,176674
"5903844",5903844,2,12489066,1530725
"4853743",4853743,2,12671106,751474
"2600433",2600433,2,12692946,1005314
"1868639",1868639,2,12692946,815728
"6026993",6026993,2,12671106,1561332
"5453791",5453791,2,12310026,1687363
"2904192",2904192,2,12671106,4960
"7589061",7589061,2,12692946,380419
"247548",247548,2,12671106,1162079
"2201370",2201370,2,12671106,1600117
"2241917",2241917,2,12671106,778750
"6624127",6624127,2,12578706,977602
"2033342",2033342,2,12671106,29965
"4133840",4133840,2,12310026,553424
"2335234",2335234,2,12671106,1393229
"993335",993335,2,12671106,415312
"6247146",6247146,2,12692946,1660725
"5144579",5144579,2,12671106,153671
"5114135",5114135,2,12578706,1411998
"3102804",3102804,2,12671106,801107
"3824501",3824501,2,12671106,912131
"1831061",1831061,2,12310026,1391435
"4836738",4836738,2,12671106,85662
"6000867",6000867,2,12310026,1400993
"2855952",2855952,2,12692946,472111
"7805455",7805455,2,12671106,1078940
"1093398",1093398,2,12310026,1719013
"1932683",1932683,2,12671106,908419
"4130220",4130220,2,12671106,1221375
"3527182",3527182,2,12671106,1857116
"7614646",7614646,2,12692946,223772
"6537366",6537366,2,12692946,29830
"6836108",6836108,2,12578706,1324434
"1917044",1917044,2,12692946,701490
"3025463",3025463,2,12671106,517588
"7531826",7531826,2,12671106,944965
"3821214",3821214,2,12671106,123641
"770537",770537,2,12578706,402260
"7510968",7510968,2,12671106,1827038
"2321386",2321386,2,12671106,405831
"6040094",6040094,2,12671106,1556449
"5415796",5415796,2,12578706,1424316
"4446930",4446930,2,12671106,1479036
"4614067",4614067,2,12692946,1127360
"989573",989573,2,12578706,1450356
"6039852",6039852,2,12310026,677807
"7627661",7627661,2,12671106,1664583
"4746860",4746860,2,12692946,637090
"1110305",1110305,2,12692946,1414727
"1718381",1718381,2,12671106,838981
"7559051",7559051,2,12671106,54170
"5230817",5230817,2,12671106,1463288
"7736195",7736195,2,12671106,831822
"7469559",7469559,2,12671106,422943
"2498066",2498066,2,12671106,1392223
"6018269",6018269,2,12310026,599325
"77254",77254,2,12692946,1065600
"4992062",4992062,2,12692946,1569136
"5174883",5174883,2,12692946,1280315
"276553",276553,2,12671106,1249639
"1148971",1148971,2,12671106,1859224
"607569",607569,2,12671106,869398
"766368",766368,2,12692946,438238
"7398290",7398290,2,12489066,1127725
"5467798",5467798,2,12692946,1012127
"6472860",6472860,2,12310026,1613359
"6852027",6852027,2,12489066,169361
